time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.236427,-0.0619,-0.0222,0.1714,0.184
1.254057,0.0405,0.0432,0.1784,0.188
1.255178,0.0405,0.0432,0.1784,0.188
1.274489,0.1147,0.0527,0.0899,0.155
1.276287,0.1147,0.0527,0.0899,0.155
1.301860,0.1257,0.0987,-0.0345,0.163
1.303307,0.1257,0.0987,-0.0345,0.163
1.315818,0.1042,0.1075,0.0066,0.150
1.317683,0.1042,0.1075,0.0066,0.150
1.333724,0.1291,0.0983,0.1181,0.201
1.335887,0.1291,0.0983,0.1181,0.201
1.353304,0.0932,0.1296,0.1671,0.231
1.355006,0.0932,0.1296,0.1671,0.231
1.373471,0.0582,0.0801,0.1326,0.166
1.375537,0.0582,0.0801,0.1326,0.166
1.393677,0.0407,0.0998,0.1416,0.178
1.394820,0.0407,0.0998,0.1416,0.178
1.413955,0.0180,0.1724,0.0439,0.179
1.415317,0.0180,0.1724,0.0439,0.179
1.433377,-0.0286,0.1869,0.0160,0.190
1.434401,-0.0286,0.1869,0.0160,0.190
1.453814,-0.0899,0.1873,-0.0644,0.218
1.455706,-0.0899,0.1873,-0.0644,0.218
1.473218,-0.1146,0.2570,0.0240,0.282
1.475732,-0.1146,0.2570,0.0240,0.282
1.493291,-0.1655,0.2418,-0.0426,0.296
1.494966,-0.1655,0.2418,-0.0426,0.296
1.512864,-0.1632,0.2204,-0.0771,0.285
1.514746,-0.1632,0.2204,-0.0771,0.285
1.533029,-0.1167,0.2063,-0.0886,0.253
1.533862,-0.1167,0.2063,-0.0886,0.253
1.558705,-0.1222,0.1956,-0.1074,0.254
1.563576,-0.1222,0.1956,-0.1074,0.254
1.578762,-0.0977,0.1538,-0.0555,0.190
1.579762,-0.0977,0.1538,-0.0555,0.190
1.593719,0.0338,0.1253,-0.0048,0.130
1.595053,0.0338,0.1253,-0.0048,0.130
1.613007,0.1032,0.1083,0.0090,0.150
1.614482,0.1032,0.1083,0.0090,0.150
1.633393,0.1357,0.1443,-0.0494,0.204
1.634942,0.1357,0.1443,-0.0494,0.204
1.653532,0.0939,0.1029,-0.0732,0.157
1.654724,0.0939,0.1029,-0.0732,0.157
1.672776,0.0403,0.0852,-0.0491,0.106
1.673931,0.0403,0.0852,-0.0491,0.106
1.694710,0.0186,0.1203,-0.0221,0.124
1.701629,0.0186,0.1203,-0.0221,0.124
1.715363,0.0303,0.1586,-0.0404,0.166
1.716726,0.0303,0.1586,-0.0404,0.166
1.732696,0.0814,0.1190,-0.0198,0.145
1.733881,0.0814,0.1190,-0.0198,0.145
1.752928,0.0887,0.1355,-0.0145,0.163
1.754225,0.0887,0.1355,-0.0145,0.163
1.772526,0.0701,0.1611,-0.0291,0.178
1.774466,0.0701,0.1611,-0.0291,0.178
1.792253,0.0483,0.1376,-0.0486,0.154
1.794115,0.0483,0.1376,-0.0486,0.154
1.811190,0.0653,0.0891,-0.0197,0.112
1.812488,0.0653,0.0891,-0.0197,0.112
1.833152,0.0496,0.0958,0.0418,0.116
1.835054,0.0496,0.0958,0.0418,0.116
1.852583,0.0704,0.1367,0.0391,0.159
1.853625,0.0704,0.1367,0.0391,0.159
1.872776,0.0438,0.1338,0.0909,0.168
1.874120,0.0438,0.1338,0.0909,0.168
1.891914,-0.0170,0.1099,0.0824,0.138
1.894375,-0.0170,0.1099,0.0824,0.138
1.912300,-0.0047,0.1130,0.0561,0.126
1.913889,-0.0047,0.1130,0.0561,0.126
1.932148,0.0146,0.1292,0.0763,0.151
1.933546,0.0146,0.1292,0.0763,0.151
1.952494,0.0263,0.1414,0.0685,0.159
1.953510,0.0263,0.1414,0.0685,0.159
1.977533,0.0381,0.1537,0.0806,0.178
1.980145,0.0381,0.1537,0.0806,0.178
1.991880,0.0487,0.1182,0.1458,0.194
1.993240,0.0487,0.1182,0.1458,0.194
2.012675,0.1196,0.1387,0.0710,0.196
2.014068,0.1196,0.1387,0.0710,0.196
2.032446,0.1460,0.0912,0.0561,0.181
2.033883,0.1460,0.0912,0.0561,0.181
2.052811,0.1303,0.0287,0.0341,0.138
2.053995,0.1303,0.0287,0.0341,0.138
2.071820,0.1058,0.0323,0.1692,0.202
2.073719,0.1058,0.0323,0.1692,0.202
2.092125,0.0858,0.0592,0.1282,0.165
2.094131,0.0858,0.0592,0.1282,0.165
2.112468,0.1216,0.1013,0.0759,0.175
2.113969,0.1216,0.1013,0.0759,0.175
2.132391,0.0617,0.1592,0.0250,0.173
2.133624,0.0617,0.1592,0.0250,0.173
2.152597,0.0018,0.1148,0.0316,0.119
2.154700,0.0018,0.1148,0.0316,0.119
2.172607,-0.0132,0.0933,0.0232,0.097
2.173987,-0.0132,0.0933,0.0232,0.097
2.191560,-0.0072,0.1157,0.0387,0.122
2.193479,-0.0072,0.1157,0.0387,0.122
