time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.253873,0.0338,0.0994,0.0434,0.114
1.255400,0.0338,0.0994,0.0434,0.114
1.273311,-0.0015,0.1456,-0.0252,0.148
1.274517,-0.0015,0.1456,-0.0252,0.148
1.294387,0.0127,0.1309,0.0049,0.132
1.295740,0.0127,0.1309,0.0049,0.132
1.313538,0.0524,0.1262,0.0516,0.146
1.314978,0.0524,0.1262,0.0516,0.146
1.333429,0.0362,0.1267,0.0634,0.146
1.334329,0.0362,0.1267,0.0634,0.146
1.353531,-0.0152,0.1321,0.0237,0.135
1.354906,-0.0152,0.1321,0.0237,0.135
1.373411,0.0034,0.1204,0.0108,0.121
1.375125,0.0034,0.1204,0.0108,0.121
1.394263,-0.0208,0.1184,0.0454,0.129
1.395632,-0.0208,0.1184,0.0454,0.129
1.413229,-0.0222,0.1564,0.0423,0.164
1.415984,-0.0222,0.1564,0.0423,0.164
1.433083,-0.0134,0.1684,0.0522,0.177
1.434062,-0.0134,0.1684,0.0522,0.177
1.453418,-0.0127,0.1803,0.0229,0.182
1.454920,-0.0127,0.1803,0.0229,0.182
1.473231,-0.0447,0.1970,0.0183,0.203
1.474702,-0.0447,0.1970,0.0183,0.203
1.493010,-0.0400,0.1346,-0.0023,0.140
1.495433,-0.0400,0.1346,-0.0023,0.140
1.513046,-0.0045,0.1262,0.0306,0.130
1.514888,-0.0045,0.1262,0.0306,0.130
1.532902,-0.0291,0.1498,0.0093,0.153
1.533908,-0.0291,0.1498,0.0093,0.153
1.553092,-0.0523,0.1334,0.0406,0.149
1.554290,-0.0523,0.1334,0.0406,0.149
1.575675,-0.0551,0.1569,0.0411,0.171
1.576903,-0.0551,0.1569,0.0411,0.171
1.593499,-0.0112,0.1485,0.0510,0.157
1.595107,-0.0112,0.1485,0.0510,0.157
1.613826,-0.0468,0.1531,0.0414,0.165
1.615949,-0.0468,0.1531,0.0414,0.165
1.633061,-0.0591,0.1505,-0.0142,0.162
1.635776,-0.0591,0.1505,-0.0142,0.162
1.652701,-0.0818,0.1637,0.0049,0.183
1.654243,-0.0818,0.1637,0.0049,0.183
1.679334,-0.0611,0.1438,-0.0125,0.157
1.680724,-0.0611,0.1438,-0.0125,0.157
1.693621,-0.0342,0.1570,-0.0485,0.168
1.695420,-0.0342,0.1570,-0.0485,0.168
1.712407,-0.0016,0.1563,-0.0757,0.174
1.714084,-0.0016,0.1563,-0.0757,0.174
1.733389,-0.0053,0.1707,-0.0714,0.185
1.734268,-0.0053,0.1707,-0.0714,0.185
1.752805,0.0082,0.1631,-0.0426,0.169
1.754314,0.0082,0.1631,-0.0426,0.169
1.772991,0.0169,0.1426,-0.0472,0.151
1.774321,0.0169,0.1426,-0.0472,0.151
1.792898,0.0686,0.1213,-0.1128,0.179
1.794482,0.0686,0.1213,-0.1128,0.179
1.812983,0.0906,0.1421,-0.0663,0.181
1.814380,0.0906,0.1421,-0.0663,0.181
1.833481,0.0910,0.1331,-0.0698,0.176
1.834377,0.0910,0.1331,-0.0698,0.176
1.852574,0.0794,0.1541,-0.0835,0.192
1.853799,0.0794,0.1541,-0.0835,0.192
1.872637,0.1061,0.1543,-0.0682,0.199
1.874300,0.1061,0.1543,-0.0682,0.199
1.892334,0.1060,0.1665,-0.0774,0.212
1.893768,0.1060,0.1665,-0.0774,0.212
1.913271,0.0970,0.1289,-0.0156,0.162
1.915535,0.0970,0.1289,-0.0156,0.162
1.932034,0.1092,0.1843,-0.0750,0.227
1.933662,0.1092,0.1843,-0.0750,0.227
1.963889,0.1308,0.1470,-0.1809,0.267
1.966107,0.1308,0.1470,-0.1809,0.267
1.988787,0.1035,0.1409,-0.0383,0.179
1.990091,0.1035,0.1409,-0.0383,0.179
1.991927,0.0796,0.1179,0.0179,0.143
1.992699,0.0796,0.1179,0.0179,0.143
2.012211,0.0288,0.1588,-0.0003,0.161
2.014727,0.0288,0.1588,-0.0003,0.161
2.032094,-0.0044,0.1815,-0.0090,0.182
2.033986,-0.0044,0.1815,-0.0090,0.182
2.065456,-0.0006,0.1770,0.0248,0.179
2.067296,-0.0006,0.1770,0.0248,0.179
2.072012,-0.0118,0.1654,-0.0451,0.172
2.072969,-0.0118,0.1654,-0.0451,0.172
2.092264,0.0256,0.1467,0.0299,0.152
2.093895,0.0256,0.1467,0.0299,0.152
2.112629,0.0503,0.1490,-0.0183,0.158
2.115719,0.0503,0.1490,-0.0183,0.158
2.132050,-0.0090,0.1542,0.0358,0.159
2.133732,-0.0090,0.1542,0.0358,0.159
2.165078,-0.0555,0.1332,0.0127,0.145
2.166662,-0.0555,0.1332,0.0127,0.145
2.188163,-0.0319,0.1351,0.0080,0.139
2.189515,-0.0319,0.1351,0.0080,0.139
2.191601,0.0084,0.1398,0.0277,0.143
2.192436,0.0084,0.1398,0.0277,0.143
2.211796,0.0458,0.1347,0.0079,0.142
2.213717,0.0458,0.1347,0.0079,0.142
2.234030,0.0154,0.1486,0.0128,0.150
2.235709,0.0154,0.1486,0.0128,0.150
2.253005,0.0078,0.1605,0.0153,0.161
2.254387,0.0078,0.1605,0.0153,0.161
2.279057,0.0197,0.1913,-0.0055,0.192
2.282002,0.0197,0.1913,-0.0055,0.192
2.296919,0.0349,0.1200,0.0525,0.136
2.298220,0.0349,0.1200,0.0525,0.136
2.312785,0.0226,0.0959,0.0435,0.108
2.316114,0.0226,0.0959,0.0435,0.108
2.331607,0.0462,0.1459,0.0226,0.155
2.333365,0.0462,0.1459,0.0226,0.155
2.362697,0.0480,0.1632,-0.0076,0.170
2.365695,0.0480,0.1632,-0.0076,0.170
2.388770,-0.0351,0.1914,-0.0322,0.197
2.390189,-0.0351,0.1914,-0.0322,0.197
2.391184,0.0105,0.2065,-0.0353,0.210
2.391891,0.0105,0.2065,-0.0353,0.210
