time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.227173,-0.3515,-0.6579,-0.4148,0.854
1.244415,0.5474,-0.6267,-0.0602,0.834
1.245927,0.5474,-0.6267,-0.0602,0.834
1.263707,2.0533,-0.6431,-0.2339,2.164
1.265327,2.0533,-0.6431,-0.2339,2.164
1.283503,2.4297,-0.7348,-0.5796,2.604
1.284471,2.4297,-0.7348,-0.5796,2.604
1.304419,1.1277,-0.4726,-0.3986,1.286
1.306536,1.1277,-0.4726,-0.3986,1.286
1.323734,-0.1554,0.1279,-0.5742,0.608
1.324655,-0.1554,0.1279,-0.5742,0.608
1.344030,-0.3699,1.3193,-0.4400,1.439
1.345565,-0.3699,1.3193,-0.4400,1.439
1.363900,0.1326,2.2959,-1.1592,2.575
1.365314,0.1326,2.2959,-1.1592,2.575
1.383524,1.3379,2.6816,-1.7876,3.490
1.385319,1.3379,2.6816,-1.7876,3.490
1.408048,2.4458,2.7175,-2.3896,4.368
1.409540,2.4458,2.7175,-2.3896,4.368
1.432655,3.7678,1.8682,-2.6603,4.976
1.436253,3.7678,1.8682,-2.6603,4.976
1.444449,3.5489,2.1469,-2.0649,4.633
1.446032,3.5489,2.1469,-2.0649,4.633
1.463254,1.8718,1.5984,-1.0084,2.660
1.464481,1.8718,1.5984,-1.0084,2.660
1.484235,1.1207,2.4866,-0.7605,2.832
1.485564,1.1207,2.4866,-0.7605,2.832
1.503758,-0.5715,5.8386,-0.9266,5.939
1.505324,-0.5715,5.8386,-0.9266,5.939
1.534406,-2.1326,4.4893,-0.6542,5.013
1.535503,-2.1326,4.4893,-0.6542,5.013
1.544406,-2.6754,1.9890,0.5093,3.372
1.546790,-2.6754,1.9890,0.5093,3.372
1.562835,-2.4140,0.0036,0.5277,2.471
1.564629,-2.4140,0.0036,0.5277,2.471
1.583792,-1.4697,-1.0731,0.3243,1.848
1.584902,-1.4697,-1.0731,0.3243,1.848
1.603881,-0.2806,-0.7748,-0.1605,0.840
1.605474,-0.2806,-0.7748,-0.1605,0.840
1.632324,0.1290,-0.1258,-0.0372,0.184
1.633257,0.1290,-0.1258,-0.0372,0.184
1.643230,-0.6736,-0.0395,-0.3071,0.741
1.644501,-0.6736,-0.0395,-0.3071,0.741
1.662921,-1.6402,-0.2800,-0.4863,1.734
1.663842,-1.6402,-0.2800,-0.4863,1.734
1.683182,-1.5976,-0.8088,-0.2105,1.803
