time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.235045,-0.0255,-0.0471,0.0062,0.054
1.236910,-0.0255,-0.0471,0.0062,0.054
1.254569,-0.0536,-0.0575,-0.0231,0.082
1.256102,-0.0536,-0.0575,-0.0231,0.082
1.273719,-0.1117,-0.0450,0.0090,0.121
1.275557,-0.1117,-0.0450,0.0090,0.121
1.293947,-0.0822,-0.0436,-0.0038,0.093
1.295925,-0.0822,-0.0436,-0.0038,0.093
1.313719,-0.0368,-0.0251,0.0242,0.051
1.314797,-0.0368,-0.0251,0.0242,0.051
1.333998,-0.0333,-0.0167,0.0388,0.054
1.335405,-0.0333,-0.0167,0.0388,0.054
1.354543,-0.0347,-0.0121,0.0607,0.071
1.356074,-0.0347,-0.0121,0.0607,0.071
1.373454,-0.0022,0.0135,0.0477,0.050
1.375226,-0.0022,0.0135,0.0477,0.050
1.393869,-0.0052,0.0069,0.0391,0.040
1.395315,-0.0052,0.0069,0.0391,0.040
1.413369,-0.0301,0.0102,0.0115,0.034
1.414270,-0.0301,0.0102,0.0115,0.034
1.433336,-0.0287,0.0094,-0.0065,0.031
1.434940,-0.0287,0.0094,-0.0065,0.031
1.453058,-0.0451,0.0287,0.0578,0.079
1.454724,-0.0451,0.0287,0.0578,0.079
1.473140,-0.0548,0.0036,-0.0085,0.056
1.474690,-0.0548,0.0036,-0.0085,0.056
1.493303,-0.0541,0.0048,0.0476,0.072
1.495008,-0.0541,0.0048,0.0476,0.072
1.512917,-0.0176,0.0065,0.0404,0.044
1.513983,-0.0176,0.0065,0.0404,0.044
1.533206,-0.0130,-0.0141,0.0425,0.047
1.535114,-0.0130,-0.0141,0.0425,0.047
1.552905,-0.0501,-0.0365,0.0357,0.071
1.554515,-0.0501,-0.0365,0.0357,0.071
1.572832,-0.0564,-0.0247,0.0554,0.083
1.574332,-0.0564,-0.0247,0.0554,0.083
1.593377,-0.0254,-0.0340,0.0560,0.070
1.595107,-0.0254,-0.0340,0.0560,0.070
1.613271,-0.0194,0.0007,0.0316,0.037
1.614290,-0.0194,0.0007,0.0316,0.037
1.633186,-0.0359,0.0240,0.0102,0.044
1.634625,-0.0359,0.0240,0.0102,0.044
1.652897,-0.0571,0.0206,0.0119,0.062
1.654690,-0.0571,0.0206,0.0119,0.062
1.672736,-0.0635,0.0025,0.0348,0.073
1.674639,-0.0635,0.0025,0.0348,0.073
1.691804,-0.0345,-0.0027,-0.0114,0.036
1.694085,-0.0345,-0.0027,-0.0114,0.036
1.712417,-0.0645,0.0127,-0.0007,0.066
1.713495,-0.0645,0.0127,-0.0007,0.066
1.732362,-0.0563,0.0013,-0.0538,0.078
1.733574,-0.0563,0.0013,-0.0538,0.078
1.752530,-0.0671,-0.0194,0.0202,0.073
1.753724,-0.0671,-0.0194,0.0202,0.073
1.772504,-0.0543,-0.0194,0.0146,0.059
1.774273,-0.0543,-0.0194,0.0146,0.059
1.791470,-0.0369,-0.0198,0.0272,0.050
1.793542,-0.0369,-0.0198,0.0272,0.050
1.811023,-0.0368,0.0062,0.0174,0.041
1.812069,-0.0368,0.0062,0.0174,0.041
1.831538,-0.0500,0.0170,-0.0073,0.053
1.833284,-0.0500,0.0170,-0.0073,0.053
1.850829,-0.0285,-0.0282,0.0866,0.095
1.852440,-0.0285,-0.0282,0.0866,0.095
1.871821,-0.0373,-0.0099,0.0419,0.057
1.873496,-0.0373,-0.0099,0.0419,0.057
1.891004,-0.0185,0.0012,0.0366,0.041
1.892955,-0.0185,0.0012,0.0366,0.041
1.910960,-0.0423,-0.0233,0.0559,0.074
1.911813,-0.0423,-0.0233,0.0559,0.074
1.931078,-0.0372,-0.0068,0.0491,0.062
1.933225,-0.0372,-0.0068,0.0491,0.062
1.950772,-0.0422,-0.0061,0.0320,0.053
1.952407,-0.0422,-0.0061,0.0320,0.053
1.971018,-0.0017,-0.0030,0.0151,0.015
1.972631,-0.0017,-0.0030,0.0151,0.015
1.991483,-0.0194,0.0103,0.0540,0.058
1.993822,-0.0194,0.0103,0.0540,0.058
2.010801,-0.0870,-0.0282,0.0238,0.095
2.011825,-0.0870,-0.0282,0.0238,0.095
2.031101,-0.0744,-0.0173,0.0653,0.101
2.033157,-0.0744,-0.0173,0.0653,0.101
2.050957,-0.0401,0.0035,0.0664,0.078
2.052968,-0.0401,0.0035,0.0664,0.078
2.071294,-0.0594,0.0378,0.0796,0.106
2.072784,-0.0594,0.0378,0.0796,0.106
2.091123,-0.0301,0.1020,0.0198,0.108
2.093035,-0.0301,0.1020,0.0198,0.108
2.110809,-0.0113,0.0528,0.0058,0.054
2.112427,-0.0113,0.0528,0.0058,0.054
2.130545,-0.0338,-0.0170,-0.0169,0.041
2.131899,-0.0338,-0.0170,-0.0169,0.041
2.150988,-0.0664,-0.0610,-0.0303,0.095
2.152616,-0.0664,-0.0610,-0.0303,0.095
2.171558,-0.1229,-0.0270,0.0032,0.126
2.173478,-0.1229,-0.0270,0.0032,0.126
2.191241,-0.0707,0.0056,0.0049,0.071
2.193515,-0.0707,0.0056,0.0049,0.071
2.213782,-0.0572,0.0009,0.0454,0.073
