time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.231713,0.0357,0.0116,0.0045,0.038
1.249009,0.0236,0.0284,0.0162,0.040
1.250158,0.0236,0.0284,0.0162,0.040
1.268705,0.0005,0.0369,0.0037,0.037
1.270768,0.0005,0.0369,0.0037,0.037
1.288549,0.0074,-0.0132,-0.0017,0.015
1.290204,0.0074,-0.0132,-0.0017,0.015
1.308484,-0.0027,-0.0365,0.0062,0.037
1.309408,-0.0027,-0.0365,0.0062,0.037
1.333931,-0.0264,-0.0044,-0.0239,0.036
1.336641,-0.0264,-0.0044,-0.0239,0.036
1.359853,-0.0019,0.0145,-0.0304,0.034
1.361506,-0.0019,0.0145,-0.0304,0.034
1.369141,0.0345,-0.0295,0.0018,0.045
1.370023,0.0345,-0.0295,0.0018,0.045
1.388840,0.0293,-0.0088,0.0282,0.042
1.390124,0.0293,-0.0088,0.0282,0.042
1.408767,0.0240,0.0332,-0.0140,0.043
1.410410,0.0240,0.0332,-0.0140,0.043
1.428948,-0.0311,0.0016,-0.0474,0.057
1.430215,-0.0311,0.0016,-0.0474,0.057
1.448159,-0.0518,-0.0439,-0.0083,0.068
1.449234,-0.0518,-0.0439,-0.0083,0.068
1.468273,-0.0155,-0.0015,-0.0002,0.016
1.471297,-0.0155,-0.0015,-0.0002,0.016
1.499470,0.0296,0.0283,0.0120,0.043
1.501011,0.0296,0.0283,0.0120,0.043
1.509006,0.0017,0.0315,-0.0256,0.041
1.510700,0.0017,0.0315,-0.0256,0.041
1.528307,0.0228,0.0090,0.0365,0.044
1.529717,0.0228,0.0090,0.0365,0.044
1.548834,0.0298,-0.0292,0.0414,0.059
1.550346,0.0298,-0.0292,0.0414,0.059
1.568293,0.0363,-0.0153,0.0213,0.045
1.571204,0.0363,-0.0153,0.0213,0.045
1.588308,0.0239,-0.0247,0.0050,0.035
1.589352,0.0239,-0.0247,0.0050,0.035
1.608223,-0.0074,-0.0142,-0.0026,0.016
1.610085,-0.0074,-0.0142,-0.0026,0.016
1.628566,-0.0075,-0.0226,-0.0169,0.029
1.629997,-0.0075,-0.0226,-0.0169,0.029
1.647786,-0.0236,0.0037,-0.0152,0.028
1.649552,-0.0236,0.0037,-0.0152,0.028
1.667963,-0.0098,-0.0099,0.0223,0.026
1.670106,-0.0098,-0.0099,0.0223,0.026
1.687727,0.0113,0.0060,-0.0106,0.017
1.689498,0.0113,0.0060,-0.0106,0.017
1.708272,0.0115,0.0346,-0.0081,0.037
1.709806,0.0115,0.0346,-0.0081,0.037
1.728114,0.0353,-0.0132,0.0016,0.038
1.729628,0.0353,-0.0132,0.0016,0.038
1.751211,0.0277,0.0057,0.0086,0.030
1.753813,0.0277,0.0057,0.0086,0.030
1.777826,0.0198,-0.0065,-0.0011,0.021
1.779473,0.0198,-0.0065,-0.0011,0.021
1.788785,0.0004,0.0319,-0.0046,0.032
1.789711,0.0004,0.0319,-0.0046,0.032
1.807401,0.0070,0.0015,0.0113,0.013
1.809278,0.0070,0.0015,0.0113,0.013
1.827632,-0.0170,0.0026,-0.0088,0.019
1.829152,-0.0170,0.0026,-0.0088,0.019
1.847687,-0.0118,-0.0233,-0.0169,0.031
1.849104,-0.0118,-0.0233,-0.0169,0.031
1.867897,0.0099,-0.0157,-0.0056,0.019
1.869152,0.0099,-0.0157,-0.0056,0.019
1.887767,0.0185,-0.0272,0.0064,0.034
1.889514,0.0185,-0.0272,0.0064,0.034
1.917481,0.0258,-0.0030,-0.0149,0.030
1.919088,0.0258,-0.0030,-0.0149,0.030
1.931129,-0.0001,-0.0120,-0.0405,0.042
1.933183,-0.0001,-0.0120,-0.0405,0.042
1.947551,-0.0031,-0.0119,0.0074,0.014
1.949214,-0.0031,-0.0119,0.0074,0.014
1.967072,-0.0151,-0.0067,0.0054,0.017
1.968599,-0.0151,-0.0067,0.0054,0.017
1.987211,0.0068,0.0127,-0.0147,0.021
1.988916,0.0068,0.0127,-0.0147,0.021
2.007708,0.0230,0.0387,-0.0371,0.058
