time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.239839,0.3528,-0.1413,-0.4398,0.581
1.241157,0.3528,-0.1413,-0.4398,0.581
1.259553,0.2724,-0.1525,-0.4151,0.519
1.261169,0.2724,-0.1525,-0.4151,0.519
1.279415,0.1699,-0.2067,-0.4790,0.549
1.280383,0.1699,-0.2067,-0.4790,0.549
1.299789,-0.1100,-0.1978,-0.2301,0.323
1.301080,-0.1100,-0.1978,-0.2301,0.323
1.319958,-0.7887,-0.1732,0.0922,0.813
1.321936,-0.7887,-0.1732,0.0922,0.813
1.345252,-1.1530,-0.1120,0.3417,1.208
1.347000,-1.1530,-0.1120,0.3417,1.208
1.359899,-1.0637,0.0550,0.3471,1.120
1.361883,-1.0637,0.0550,0.3471,1.120
1.379283,-0.8175,0.2293,0.1212,0.858
1.381234,-0.8175,0.2293,0.1212,0.858
1.399346,-0.6042,0.2508,0.0136,0.654
1.401155,-0.6042,0.2508,0.0136,0.654
1.419895,-0.5702,0.1460,0.0338,0.590
1.422969,-0.5702,0.1460,0.0338,0.590
1.439307,-0.7702,0.5854,0.1998,0.988
1.440825,-0.7702,0.5854,0.1998,0.988
1.459705,-0.9100,1.4534,0.5043,1.787
1.461702,-0.9100,1.4534,0.5043,1.787
1.483460,-0.9058,1.9285,0.7545,2.260
1.485230,-0.9058,1.9285,0.7545,2.260
1.498889,-0.9686,2.0066,1.0295,2.454
1.501438,-0.9686,2.0066,1.0295,2.454
1.519658,-1.0666,2.2573,0.6633,2.583
1.521877,-1.0666,2.2573,0.6633,2.583
1.539453,-1.2310,2.8960,0.6262,3.208
1.541541,-1.2310,2.8960,0.6262,3.208
1.559543,-0.8123,3.3141,2.1589,4.038
1.561356,-0.8123,3.3141,2.1589,4.038
1.578901,-1.1774,3.0741,1.7321,3.720
1.580607,-1.1774,3.0741,1.7321,3.720
1.604258,1.0210,3.7749,-1.3928,4.151
1.607418,1.0210,3.7749,-1.3928,4.151
1.626419,4.5097,2.8696,-4.6519,7.086
1.629256,4.5097,2.8696,-4.6519,7.086
1.639889,8.6043,0.6715,-3.8106,9.434
1.641621,8.6043,0.6715,-3.8106,9.434
1.658899,7.4279,-1.1689,-3.0984,8.133
1.661523,7.4279,-1.1689,-3.0984,8.133
1.679026,4.3782,-0.0806,-1.4099,4.600
1.681345,4.3782,-0.0806,-1.4099,4.600
1.699900,2.0105,0.6072,0.0424,2.101
1.702099,2.0105,0.6072,0.0424,2.101
1.718969,1.0267,1.0817,0.2825,1.518
1.720017,1.0267,1.0817,0.2825,1.518
1.739110,0.1926,1.3046,-0.0693,1.321
1.741439,0.1926,1.3046,-0.0693,1.321
1.759684,0.3942,0.8269,0.0631,0.918
1.761497,0.3942,0.8269,0.0631,0.918
1.779142,1.0930,-0.1798,0.1557,1.119
1.780840,1.0930,-0.1798,0.1557,1.119
1.800904,1.6107,-1.4575,0.4892,2.227
1.802798,1.6107,-1.4575,0.4892,2.227
1.819496,1.4391,-1.7639,0.4236,2.316
1.822019,1.4391,-1.7639,0.4236,2.316
1.838889,1.1116,-2.0982,0.8307,2.516
1.841493,1.1116,-2.0982,0.8307,2.516
1.859158,0.6306,-1.9691,0.7874,2.212
1.861172,0.6306,-1.9691,0.7874,2.212
1.878854,-0.2824,-1.6209,1.1392,2.001
1.880253,-0.2824,-1.6209,1.1392,2.001
1.902854,-0.5546,-1.3317,1.7818,2.293
1.906255,-0.5546,-1.3317,1.7818,2.293
1.946309,-1.4952,-1.4761,2.4767,3.248
1.948543,-1.4952,-1.4761,2.4767,3.248
1.949290,-2.4406,-1.5345,2.3282,3.706
1.950163,-2.4406,-1.5345,2.3282,3.706
1.958443,-2.3731,-1.0058,2.1670,3.367
1.959724,-2.3731,-1.0058,2.1670,3.367
1.978308,-2.8113,-0.5615,1.1944,3.106
1.980658,-2.8113,-0.5615,1.1944,3.106
1.998245,-1.9135,-0.0493,1.5855,2.485
1.999678,-1.9135,-0.0493,1.5855,2.485
2.018667,-1.4475,0.6794,1.5884,2.254
2.020789,-1.4475,0.6794,1.5884,2.254
2.038516,-0.9638,0.3035,2.7885,2.966
2.039793,-0.9638,0.3035,2.7885,2.966
2.058629,-0.3372,-0.3628,3.1543,3.193
2.060624,-0.3372,-0.3628,3.1543,3.193
2.078722,-3.2126,0.2639,2.7669,4.248
2.081413,-3.2126,0.2639,2.7669,4.248
2.098560,-5.2362,1.3553,2.6376,6.018
2.100050,-5.2362,1.3553,2.6376,6.018
2.118420,-3.5328,4.0023,2.6930,5.979
2.121670,-3.5328,4.0023,2.6930,5.979
2.139423,3.1806,9.4374,-1.6890,10.101
2.142128,3.1806,9.4374,-1.6890,10.101
2.160776,6.6777,11.4441,-3.4317,13.687
2.162663,6.6777,11.4441,-3.4317,13.687
2.186430,4.6318,2.4587,-0.1144,5.245
2.188150,4.6318,2.4587,-0.1144,5.245
2.188901,2.5624,-1.8966,-1.1504,3.389
2.225110,2.3218,-2.5309,-2.2712,4.118
2.226620,2.3218,-2.5309,-2.2712,4.118
2.227979,3.1792,-1.6592,-4.0490,5.409
2.229210,3.1792,-1.6592,-4.0490,5.409
2.248806,5.0272,1.1927,-3.7805,6.402
