time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.224673,2.5511,-0.5293,-0.5122,2.655
1.227191,2.5511,-0.5293,-0.5122,2.655
1.244351,1.3679,1.0658,1.1868,2.101
1.245873,1.3679,1.0658,1.1868,2.101
1.266302,2.1697,1.1649,1.4387,2.852
1.267981,2.1697,1.1649,1.4387,2.852
1.287945,2.3966,0.5048,1.3701,2.806
1.291212,2.3966,0.5048,1.3701,2.806
1.313406,1.8445,0.6496,0.9581,2.178
1.314794,1.8445,0.6496,0.9581,2.178
1.326097,0.8295,1.6729,0.5282,1.941
1.327927,0.8295,1.6729,0.5282,1.941
1.344340,-0.8531,3.7130,-0.7908,3.891
1.346306,-0.8531,3.7130,-0.7908,3.891
1.364679,-2.7446,6.6875,-0.8986,7.284
1.366982,-2.7446,6.6875,-0.8986,7.284
1.386130,-4.6938,7.2119,-0.6939,8.633
1.388311,-4.6938,7.2119,-0.6939,8.633
1.404162,-4.7543,5.1545,-2.3962,7.410
1.407414,-4.7543,5.1545,-2.3962,7.410
1.424570,-4.4570,2.6384,-2.5113,5.756
1.426252,-4.4570,2.6384,-2.5113,5.756
1.450620,-2.0591,1.0780,-1.9628,3.042
1.452509,-2.0591,1.0780,-1.9628,3.042
1.464605,-0.9045,1.6837,-0.6649,2.024
1.466314,-0.9045,1.6837,-0.6649,2.024
1.484683,-0.6244,2.1542,1.1605,2.525
1.486529,-0.6244,2.1542,1.1605,2.525
1.504263,-0.6882,1.9737,1.6628,2.671
1.507890,-0.6882,1.9737,1.6628,2.671
1.524570,-1.3046,1.0775,0.9402,1.936
1.526162,-1.3046,1.0775,0.9402,1.936
1.544543,-0.6557,-0.6123,0.1177,0.905
1.546205,-0.6557,-0.6123,0.1177,0.905
1.563963,-0.5462,-2.1389,-0.4337,2.250
1.565655,-0.5462,-2.1389,-0.4337,2.250
1.587637,-0.4322,-2.9495,-0.3121,2.997
1.590252,-0.4322,-2.9495,-0.3121,2.997
1.613863,-0.0880,-3.8476,0.2915,3.860
1.615685,-0.0880,-3.8476,0.2915,3.860
1.624756,0.7515,-4.8064,0.7923,4.929
1.626144,0.7515,-4.8064,0.7923,4.929
1.643697,1.8024,-5.0070,0.7107,5.369
1.646429,1.8024,-5.0070,0.7107,5.369
1.663754,2.4578,-4.7647,0.0184,5.361
1.666070,2.4578,-4.7647,0.0184,5.361
1.683583,2.2154,-4.2301,-0.4164,4.793
1.687267,2.2154,-4.2301,-0.4164,4.793
1.703608,1.6058,-3.2957,-0.6044,3.716
1.707926,1.6058,-3.2957,-0.6044,3.716
1.729313,0.4966,-2.2227,-0.2865,2.295
1.731166,0.4966,-2.2227,-0.2865,2.295
1.745541,-0.4276,-1.4378,-0.0714,1.502
1.748612,-0.4276,-1.4378,-0.0714,1.502
1.763787,-0.4842,-0.2718,0.6908,0.886
1.765966,-0.4842,-0.2718,0.6908,0.886
1.783524,-0.5640,0.8371,1.4650,1.779
1.786978,-0.5640,0.8371,1.4650,1.779
1.803426,0.6679,0.8109,2.4268,2.644
1.808033,0.6679,0.8109,2.4268,2.644
1.823456,2.5056,0.6643,3.2903,4.189
1.825266,2.5056,0.6643,3.2903,4.189
1.843390,3.3697,1.5652,3.5925,5.168
1.845437,3.3697,1.5652,3.5925,5.168
1.865573,2.6534,3.1342,3.2825,5.257
1.867665,2.6534,3.1342,3.2825,5.257
1.883943,0.2651,2.6504,2.4160,3.596
1.887472,0.2651,2.6504,2.4160,3.596
1.903127,-2.7134,4.9473,0.2884,5.650
1.908248,-2.7134,4.9473,0.2884,5.650
1.923251,-3.3937,9.4100,0.4901,10.015
1.928146,-3.3937,9.4100,0.4901,10.015
1.954804,-0.1864,5.1429,-3.0756,5.995
1.956559,-0.1864,5.1429,-3.0756,5.995
1.982447,-1.6770,0.2649,-4.7520,5.046
1.983689,-2.0037,-0.4497,-4.2128,4.687
1.984663,-2.0037,-0.4497,-4.2128,4.687
1.998329,-3.2975,-1.3640,-3.0481,4.693
1.999776,-3.2975,-1.3640,-3.0481,4.693
2.018635,-3.9923,-0.3104,-0.7224,4.069
2.020193,-3.9923,-0.3104,-0.7224,4.069
2.043174,-2.1292,0.8902,0.7478,2.426
2.044818,-2.1292,0.8902,0.7478,2.426
2.053094,-0.6854,0.4650,-0.1211,0.837
2.053727,-0.6854,0.4650,-0.1211,0.837
2.073715,0.4670,-0.5799,-0.6085,0.962
2.075179,0.4670,-0.5799,-0.6085,0.962
2.094104,1.8030,-1.2511,-0.7365,2.315
2.095766,1.8030,-1.2511,-0.7365,2.315
2.113040,2.2523,-2.0333,-0.5459,3.083
2.114584,2.2523,-2.0333,-0.5459,3.083
2.134484,2.3350,-2.6695,-0.1002,3.548
2.136537,2.3350,-2.6695,-0.1002,3.548
2.158802,2.5273,-3.1371,0.0117,4.029
2.160994,2.5273,-3.1371,0.0117,4.029
2.173243,2.4085,-3.5777,0.1967,4.317
2.174825,2.4085,-3.5777,0.1967,4.317
2.192219,1.4617,-3.7430,-0.1063,4.020
2.194266,1.4617,-3.7430,-0.1063,4.020
2.212612,0.9642,-3.8351,0.4561,3.981
2.214612,0.9642,-3.8351,0.4561,3.981
2.232996,0.5839,-2.8961,0.2872,2.968
2.234984,0.5839,-2.8961,0.2872,2.968
2.252516,1.7572,-2.4089,0.7068,3.064
2.254248,1.7572,-2.4089,0.7068,3.064
2.273070,3.3426,-1.7427,0.3937,3.790
2.275453,3.3426,-1.7427,0.3937,3.790
2.298575,2.9129,-0.6997,0.2632,3.007
2.300391,2.9129,-0.6997,0.2632,3.007
2.312306,1.8065,-0.1252,0.9865,2.062
2.314110,1.8065,-0.1252,0.9865,2.062
2.332792,1.3017,0.1798,0.6002,1.445
2.334432,1.3017,0.1798,0.6002,1.445
2.352756,0.4409,0.8900,0.9848,1.399
2.354309,0.4409,0.8900,0.9848,1.399
2.372697,0.2175,1.8021,2.4916,3.083
2.374635,0.2175,1.8021,2.4916,3.083
2.391853,1.2377,1.9886,2.7107,3.583
2.393708,1.2377,1.9886,2.7107,3.583
2.412289,2.4315,1.2077,1.4873,3.096
2.414472,2.4315,1.2077,1.4873,3.096
2.436494,1.4181,2.1743,-2.3206,3.482
2.438146,1.4181,2.1743,-2.3206,3.482
2.453194,-2.1747,7.2030,-2.9160,8.069
2.456272,-2.1747,7.2030,-2.9160,8.069
2.471529,-6.4018,8.6917,-1.7063,10.929
2.474636,-6.4018,8.6917,-1.7063,10.929
2.491967,-6.7700,6.0086,-1.5836,9.189
2.493303,-6.7700,6.0086,-1.5836,9.189
2.518716,-5.6173,1.5472,-0.2858,5.833
2.520063,-5.6173,1.5472,-0.2858,5.833
2.545167,-1.9166,-0.2788,1.1466,2.251
2.547086,-1.9166,-0.2788,1.1466,2.251
2.551678,2.3947,2.1725,2.2626,3.946
2.552623,2.3947,2.1725,2.2626,3.946
2.571771,2.4737,2.3976,1.1865,3.644
2.574973,2.4737,2.3976,1.1865,3.644
2.591804,0.9475,0.9668,0.9739,1.668
2.593339,0.9475,0.9668,0.9739,1.668
2.611306,-0.6089,0.2295,0.5958,0.882
2.612369,-0.6089,0.2295,0.5958,0.882
2.631511,-2.1820,-0.1162,-0.0107,2.185
2.633961,-2.1820,-0.1162,-0.0107,2.185
2.651250,-3.3380,-0.5491,0.2751,3.394
2.654058,-3.3380,-0.5491,0.2751,3.394
2.671145,-2.8787,-0.9019,0.7858,3.117
2.674411,-2.8787,-0.9019,0.7858,3.117
2.691118,-0.4782,-1.1524,1.1117,1.671
2.692283,-0.4782,-1.1524,1.1117,1.671
2.711058,0.9558,-1.9262,0.8828,2.324
2.712259,0.9558,-1.9262,0.8828,2.324
2.731063,1.8055,-2.9687,0.6356,3.532
2.733156,1.8055,-2.9687,0.6356,3.532
2.751595,2.1923,-4.4124,0.2639,4.934
2.753899,2.1923,-4.4124,0.2639,4.934
2.771110,2.2015,-5.5079,-0.3244,5.940
2.773727,2.2015,-5.5079,-0.3244,5.940
2.791186,1.1628,-5.4344,-0.8650,5.624
2.793421,1.1628,-5.4344,-0.8650,5.624
2.810875,0.2257,-4.7876,-1.1014,4.918
2.812554,0.2257,-4.7876,-1.1014,4.918
2.840448,-0.9539,-3.7745,-1.2709,4.095
2.842122,-0.9539,-3.7745,-1.2709,4.095
2.851461,-1.8296,-3.3602,-0.6611,3.883
2.852718,-1.8296,-3.3602,-0.6611,3.883
2.870891,-1.7447,-1.7529,0.6304,2.552
2.872020,-1.7447,-1.7529,0.6304,2.552
2.891018,-0.2056,0.0548,1.9957,2.007
2.892505,-0.2056,0.0548,1.9957,2.007
2.911146,1.0619,1.3416,1.9108,2.565
2.912812,1.0619,1.3416,1.9108,2.565
2.931194,2.7164,1.2006,1.4016,3.284
2.933196,2.7164,1.2006,1.4016,3.284
2.951045,4.0719,0.3712,1.4326,4.333
2.952478,4.0719,0.3712,1.4326,4.333
2.972388,2.2949,1.3643,2.5026,3.659
2.974008,2.2949,1.3643,2.5026,3.659
2.991860,0.4154,2.8486,1.1682,3.107
2.992916,0.4154,2.8486,1.1682,3.107
3.010215,-2.3573,5.6578,-1.6873,6.357
3.012358,-2.3573,5.6578,-1.6873,6.357
3.030417,-4.7623,10.5216,-2.8695,11.900
3.032206,-4.7623,10.5216,-2.8695,11.900
3.055450,-4.1588,6.6854,-2.7883,8.353
3.060657,-4.1588,6.6854,-2.7883,8.353
3.076031,-0.8511,1.5065,-3.5032,3.907
3.077122,-0.8511,1.5065,-3.5032,3.907
3.098755,-0.4909,-0.2290,-3.5392,3.580
3.099636,-0.4909,-0.2290,-3.5392,3.580
