time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.269900,-0.0327,0.1511,0.0250,0.157
1.288794,-0.0854,0.2177,0.0370,0.237
1.289992,-0.0854,0.2177,0.0370,0.237
1.308318,0.0035,0.1861,0.0396,0.190
1.309315,0.0035,0.1861,0.0396,0.190
1.328977,0.1376,0.1691,0.0294,0.220
1.330149,0.1376,0.1691,0.0294,0.220
1.363915,0.1487,0.1749,-0.0011,0.230
1.365275,0.1487,0.1749,-0.0011,0.230
1.367700,0.0804,0.1618,-0.0092,0.181
1.368342,0.0804,0.1618,-0.0092,0.181
1.388136,0.0298,0.1861,-0.0097,0.189
1.389817,0.0298,0.1861,-0.0097,0.189
1.408235,0.0486,0.2291,-0.0176,0.235
1.409761,0.0486,0.2291,-0.0176,0.235
1.427515,0.0693,0.2549,-0.0122,0.264
1.430134,0.0693,0.2549,-0.0122,0.264
1.447590,0.0694,0.2217,0.0209,0.233
1.448599,0.0694,0.2217,0.0209,0.233
1.468011,0.0629,0.1682,-0.0069,0.180
1.469607,0.0629,0.1682,-0.0069,0.180
1.487757,-0.0391,0.1866,0.0753,0.205
1.489233,-0.0391,0.1866,0.0753,0.205
1.508035,-0.0875,0.1927,0.0481,0.217
1.509717,-0.0875,0.1927,0.0481,0.217
1.527901,0.0115,0.1798,0.0008,0.180
1.529229,0.0115,0.1798,0.0008,0.180
1.548216,-0.0419,0.2008,-0.0249,0.207
1.549266,-0.0419,0.2008,-0.0249,0.207
1.567462,-0.0272,0.1930,0.0270,0.197
1.569397,-0.0272,0.1930,0.0270,0.197
1.586631,0.0801,0.2088,0.0037,0.224
1.587772,0.0801,0.2088,0.0037,0.224
1.607839,0.0930,0.2073,-0.0101,0.227
1.608967,0.0930,0.2073,-0.0101,0.227
1.629393,0.0817,0.1598,0.0056,0.180
1.631286,0.0817,0.1598,0.0056,0.180
1.658305,0.0054,0.1712,-0.0050,0.171
1.659782,0.0054,0.1712,-0.0050,0.171
1.666585,0.0123,0.1989,-0.0074,0.199
1.667899,0.0123,0.1989,-0.0074,0.199
1.685924,-0.0125,0.2284,0.0084,0.229
1.687025,-0.0125,0.2284,0.0084,0.229
1.707731,-0.0097,0.1817,0.0518,0.189
1.709223,-0.0097,0.1817,0.0518,0.189
1.727972,-0.0091,0.1523,0.0366,0.157
1.729081,-0.0091,0.1523,0.0366,0.157
1.747593,0.0014,0.1464,0.0464,0.154
1.749801,0.0014,0.1464,0.0464,0.154
1.781168,0.0054,0.1784,0.0177,0.179
1.782819,0.0054,0.1784,0.0177,0.179
1.786771,-0.0400,0.2231,-0.0332,0.229
1.787941,-0.0400,0.2231,-0.0332,0.229
1.806201,-0.0902,0.2387,0.0249,0.256
1.807475,-0.0902,0.2387,0.0249,0.256
1.826423,-0.1016,0.1982,0.0471,0.228
1.827971,-0.1016,0.1982,0.0471,0.228
1.846758,0.0065,0.1811,0.0426,0.186
1.848366,0.0065,0.1811,0.0426,0.186
1.866523,0.0814,0.1826,0.0414,0.204
1.867569,0.0814,0.1826,0.0414,0.204
1.886452,0.0747,0.1537,0.0331,0.174
1.887850,0.0747,0.1537,0.0331,0.174
1.907072,0.0922,0.1587,0.0271,0.186
1.908435,0.0922,0.1587,0.0271,0.186
1.925646,0.0968,0.2183,-0.0115,0.239
1.927490,0.0968,0.2183,-0.0115,0.239
1.946855,0.0666,0.2367,0.0172,0.247
1.948702,0.0666,0.2367,0.0172,0.247
1.966606,0.0638,0.2153,0.0378,0.228
1.968221,0.0638,0.2153,0.0378,0.228
1.986031,0.0357,0.1474,0.0510,0.160
1.988379,0.0357,0.1474,0.0510,0.160
2.006421,-0.0279,0.1713,0.0084,0.174
2.007656,-0.0279,0.1713,0.0084,0.174
2.025499,0.0270,0.2359,-0.0085,0.238
2.027603,0.0270,0.2359,-0.0085,0.238
2.050750,0.1311,0.2593,0.0039,0.291
2.052180,0.1311,0.2593,0.0039,0.291
2.066155,0.0940,0.1494,0.0884,0.197
2.067746,0.0940,0.1494,0.0884,0.197
2.085930,0.0613,0.1435,0.1267,0.201
2.087658,0.0613,0.1435,0.1267,0.201
2.107902,0.0557,0.1164,0.1438,0.193
2.109358,0.0557,0.1164,0.1438,0.193
2.128046,0.0345,0.2079,0.0948,0.231
2.129613,0.0345,0.2079,0.0948,0.231
2.146158,0.0464,0.1741,0.0627,0.191
2.147876,0.0464,0.1741,0.0627,0.191
2.176145,0.1388,0.1846,0.0115,0.231
2.178177,0.1388,0.1846,0.0115,0.231
2.186368,0.1697,0.1787,-0.0391,0.250
2.187623,0.1697,0.1787,-0.0391,0.250
2.207219,0.0456,0.1691,-0.0247,0.177
2.208621,0.0456,0.1691,-0.0247,0.177
2.226029,-0.0645,0.2287,-0.0709,0.248
2.227502,-0.0645,0.2287,-0.0709,0.248
2.246364,-0.1181,0.2490,-0.0797,0.287
2.247797,-0.1181,0.2490,-0.0797,0.287
2.267313,-0.0872,0.2127,-0.0450,0.234
2.268884,-0.0872,0.2127,-0.0450,0.234
2.286459,-0.0059,0.1608,0.0402,0.166
2.287585,-0.0059,0.1608,0.0402,0.166
2.308119,0.0311,0.1101,0.0362,0.120
