time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.261149,0.6204,0.2984,0.5613,0.888
1.262953,0.6204,0.2984,0.5613,0.888
1.280651,0.6925,0.6681,0.3394,1.020
1.281757,0.6925,0.6681,0.3394,1.020
1.301423,0.4303,1.0958,0.2629,1.206
1.303025,0.4303,1.0958,0.2629,1.206
1.320744,0.0858,0.9367,0.3007,0.988
1.322038,0.0858,0.9367,0.3007,0.988
1.340810,-0.2609,0.6815,0.0911,0.735
1.342576,-0.2609,0.6815,0.0911,0.735
1.361360,-0.2718,1.3115,-0.5690,1.455
1.362845,-0.2718,1.3115,-0.5690,1.455
1.381644,-0.2201,2.1573,-0.8019,2.312
1.382895,-0.2201,2.1573,-0.8019,2.312
1.400492,0.8112,2.3113,-1.2722,2.760
1.405523,0.8112,2.3113,-1.2722,2.760
1.421090,2.1811,2.0891,-1.1372,3.227
1.423371,2.1811,2.0891,-1.1372,3.227
1.440766,2.6747,0.7326,-1.0586,2.968
1.442349,2.6747,0.7326,-1.0586,2.968
1.460544,1.5694,-0.8185,-0.9423,2.005
1.462285,1.5694,-0.8185,-0.9423,2.005
1.480986,0.1714,-1.6936,-0.6628,1.827
1.482032,0.1714,-1.6936,-0.6628,1.827
1.500682,-0.7424,-1.5578,-1.2799,2.148
1.503128,-0.7424,-1.5578,-1.2799,2.148
1.520656,-0.6298,-0.9383,-2.0562,2.346
1.522097,-0.6298,-0.9383,-2.0562,2.346
1.540349,0.2079,0.0557,-2.5587,2.568
1.542382,0.2079,0.0557,-2.5587,2.568
1.560689,0.8255,0.6756,-2.1502,2.400
1.562618,0.8255,0.6756,-2.1502,2.400
1.580242,0.5806,0.5228,-1.4365,1.635
1.581557,0.5806,0.5228,-1.4365,1.635
1.603141,0.0374,0.1002,-0.7880,0.795
1.604706,0.0374,0.1002,-0.7880,0.795
1.628207,-0.1174,-0.0576,-0.2420,0.275
1.629806,-0.1174,-0.0576,-0.2420,0.275
1.641200,-0.0423,0.0575,-0.0979,0.121
1.642071,-0.0423,0.0575,-0.0979,0.121
1.660218,-0.1750,0.2461,-0.2964,0.423
1.661634,-0.1750,0.2461,-0.2964,0.423
1.680273,-0.2893,0.3340,-0.5572,0.711
1.681257,-0.2893,0.3340,-0.5572,0.711
1.702164,-0.4097,0.3784,-0.8341,1.003
1.703829,-0.4097,0.3784,-0.8341,1.003
1.727640,-0.6953,0.2150,-0.5769,0.929
1.729220,-0.6953,0.2150,-0.5769,0.929
1.740758,-1.1517,-0.1725,-0.1653,1.176
1.742211,-1.1517,-0.1725,-0.1653,1.176
1.759736,-1.5391,-0.3785,0.1577,1.593
1.761853,-1.5391,-0.3785,0.1577,1.593
1.786329,-1.5718,-0.3494,0.3675,1.652
1.788261,-1.5718,-0.3494,0.3675,1.652
1.814918,-1.0769,-0.2240,0.3748,1.162
1.816223,-1.0769,-0.2240,0.3748,1.162
1.819427,-0.7238,-0.2105,0.4219,0.864
1.820155,-0.7238,-0.2105,0.4219,0.864
1.840337,-0.5247,-0.3629,0.3360,0.721
1.842243,-0.5247,-0.3629,0.3360,0.721
1.860978,-0.4131,-0.4396,0.2197,0.642
1.862870,-0.4131,-0.4396,0.2197,0.642
1.879847,-0.6300,-0.2969,0.1554,0.714
1.880530,-0.6300,-0.2969,0.1554,0.714
1.907216,-0.6981,-0.0909,0.1183,0.714
1.910050,-0.6981,-0.0909,0.1183,0.714
1.925018,-0.5745,0.2966,0.0573,0.649
1.926423,-0.5745,0.2966,0.0573,0.649
1.940332,-0.3659,0.6144,-0.0475,0.717
1.942243,-0.3659,0.6144,-0.0475,0.717
1.960354,-0.1363,0.5223,0.0065,0.540
1.962698,-0.1363,0.5223,0.0065,0.540
1.979345,0.1236,0.1087,0.1114,0.199
1.980234,0.1236,0.1087,0.1114,0.199
1.999262,0.0605,0.6054,-0.4822,0.776
2.000330,0.0605,0.6054,-0.4822,0.776
2.019247,0.4251,0.9876,0.9795,1.454
2.020367,0.4251,0.9876,0.9795,1.454
2.039981,0.2823,0.4814,1.2795,1.396
2.042146,0.2823,0.4814,1.2795,1.396
2.060136,-0.5515,-0.2295,1.6665,1.770
2.062106,-0.5515,-0.2295,1.6665,1.770
2.078150,-0.2609,-0.3199,1.1341,1.207
2.079525,-0.2609,-0.3199,1.1341,1.207
2.098261,0.6465,0.6420,1.4240,1.691
2.099857,0.6465,0.6420,1.4240,1.691
2.118853,1.5960,2.5017,-1.3813,3.273
2.120453,1.5960,2.5017,-1.3813,3.273
2.138785,2.4037,3.9840,-0.9298,4.745
2.140743,2.4037,3.9840,-0.9298,4.745
2.160398,2.1460,1.6900,-2.4053,3.640
2.162412,2.1460,1.6900,-2.4053,3.640
2.177965,-0.1787,0.6187,-3.6473,3.704
2.179300,-0.1787,0.6187,-3.6473,3.704
2.199666,-1.5411,0.7366,-2.9612,3.419
2.201526,-1.5411,0.7366,-2.9612,3.419
2.218217,-1.4586,0.7060,-1.7087,2.355
2.219444,-1.4586,0.7060,-1.7087,2.355
2.238746,1.1368,-0.9977,0.3452,1.551
2.240984,1.1368,-0.9977,0.3452,1.551
2.257938,1.3313,-0.8120,1.0632,1.887
2.259633,1.3313,-0.8120,1.0632,1.887
2.278114,1.2036,0.1290,0.6095,1.355
2.279206,1.2036,0.1290,0.6095,1.355
2.299768,0.8527,0.7749,1.4764,1.873
2.301865,0.8527,0.7749,1.4764,1.873
2.320526,-0.1865,1.6895,0.8447,1.898
2.322240,-0.1865,1.6895,0.8447,1.898
2.338801,-0.7964,2.0591,0.1128,2.211
2.340763,-0.7964,2.0591,0.1128,2.211
2.358450,-1.1121,1.0558,0.1782,1.544
2.360180,-1.1121,1.0558,0.1782,1.544
2.378102,-0.8757,-0.1724,0.7598,1.172
2.379793,-0.8757,-0.1724,0.7598,1.172
2.398057,-0.1669,-0.7574,0.5556,0.954
2.399077,-0.1669,-0.7574,0.5556,0.954
2.418165,0.2931,-1.2310,0.2813,1.296
2.420053,0.2931,-1.2310,0.2813,1.296
2.440611,0.4396,-1.2170,0.5811,1.418
2.442126,0.4396,-1.2170,0.5811,1.418
2.457833,0.3210,-1.1147,0.6729,1.341
2.459226,0.3210,-1.1147,0.6729,1.341
2.478513,0.2120,-1.0382,0.5623,1.200
2.480437,0.2120,-1.0382,0.5623,1.200
2.498259,0.3351,-1.0474,0.5824,1.244
2.499507,0.3351,-1.0474,0.5824,1.244
2.518459,0.3026,-1.4154,0.7746,1.642
2.519651,0.3026,-1.4154,0.7746,1.642
2.540596,-0.0705,-1.8157,0.4552,1.873
2.542337,-0.0705,-1.8157,0.4552,1.873
2.558214,-0.1084,-1.7725,0.4649,1.836
2.560495,-0.1084,-1.7725,0.4649,1.836
2.579141,-0.0282,-1.5486,0.4898,1.624
2.580951,-0.0282,-1.5486,0.4898,1.624
2.598496,-0.2438,-1.1595,0.6216,1.338
2.599863,-0.2438,-1.1595,0.6216,1.338
2.621191,-0.5179,-0.6945,0.9469,1.283
2.622997,-0.5179,-0.6945,0.9469,1.283
2.650957,-1.2666,0.1802,1.0185,1.635
2.652650,-1.2666,0.1802,1.0185,1.635
2.659694,-1.4771,1.0791,1.0597,2.114
2.661789,-1.4771,1.0791,1.0597,2.114
2.678090,-1.3895,1.8270,1.1559,2.570
2.679900,-1.3895,1.8270,1.1559,2.570
2.698025,-0.6767,1.8486,0.9087,2.168
2.700269,-0.6767,1.8486,0.9087,2.168
2.719458,-0.6393,1.1637,0.7161,1.508
2.721064,-0.6393,1.1637,0.7161,1.508
2.750770,-0.7403,1.3982,0.9925,1.868
2.752121,-0.7403,1.3982,0.9925,1.868
2.758089,-1.0234,1.9397,1.2726,2.536
2.759177,-1.0234,1.9397,1.2726,2.536
2.777889,-2.0437,1.7933,2.2731,3.544
2.779906,-2.0437,1.7933,2.2731,3.544
2.798488,-2.0762,1.2172,0.8877,2.565
2.800575,-2.0762,1.2172,0.8877,2.565
