time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.228607,1.1536,-0.5356,0.3386,1.316
1.230134,1.1536,-0.5356,0.3386,1.316
1.248806,1.1656,-0.4009,0.6346,1.386
1.250086,1.1656,-0.4009,0.6346,1.386
1.268776,1.0601,-0.2841,0.0081,1.097
1.269883,1.0601,-0.2841,0.0081,1.097
1.291096,1.0526,-0.6087,0.3552,1.267
1.293736,1.0526,-0.6087,0.3552,1.267
1.321742,1.0540,-1.1365,0.8327,1.759
1.323493,1.0540,-1.1365,0.8327,1.759
1.329019,0.2764,-0.2856,1.0104,1.086
1.329897,0.2764,-0.2856,1.0104,1.086
1.347749,-0.0029,0.6178,1.2248,1.372
1.348485,-0.0029,0.6178,1.2248,1.372
1.368704,0.4659,1.0411,1.2280,1.676
1.369851,0.4659,1.0411,1.2280,1.676
1.388177,0.5774,1.4318,1.4838,2.141
1.389284,0.5774,1.4318,1.4838,2.141
1.408429,0.3645,1.8544,1.8243,2.627
1.410573,0.3645,1.8544,1.8243,2.627
1.428619,-0.7409,3.4032,0.4403,3.511
1.430362,-0.7409,3.4032,0.4403,3.511
1.447907,-0.5143,4.8107,-2.8479,5.614
1.449283,-0.5143,4.8107,-2.8479,5.614
1.468093,-0.8327,2.6261,-3.2987,4.298
1.469871,-0.8327,2.6261,-3.2987,4.298
1.487870,-2.3770,1.5391,-3.8315,4.764
1.489490,-2.3770,1.5391,-3.8315,4.764
1.508245,-4.0983,0.4700,-2.9699,5.083
1.510371,-4.0983,0.4700,-2.9699,5.083
1.528226,-4.4029,-0.2368,-1.2724,4.589
1.530282,-4.4029,-0.2368,-1.2724,4.589
1.547815,-1.9305,0.8407,0.3634,2.137
1.548730,-1.9305,0.8407,0.3634,2.137
1.567969,0.3038,2.2821,-0.6340,2.388
1.569470,0.3038,2.2821,-0.6340,2.388
1.587919,-0.6465,1.8301,-1.7188,2.593
1.589730,-0.6465,1.8301,-1.7188,2.593
1.607976,-1.4163,0.5116,0.2604,1.528
1.609981,-1.4163,0.5116,0.2604,1.528
1.628739,-1.0707,-0.9070,0.0306,1.404
